Gene_ID	ESC_REDE	ESC_noclass	TSC_REDE	TSC_noclass	ESC_NEDE	TSC_NEDE	ESC_NonEnh	TSC_NonEnh	ES_E14	ES_J1	TS_EGFP	TS_Rs26	ES_mean	TS_mean	Rel_exp	ES_REDE_only	ES_NEDE_only	ES_nonEnhTE_only	No_ES_Enh_only	All
1700001O22Rik	0	0	0	0	3	0	0	0	-5.6497245	-5.2162733	-6.568108	-4.097363	-5.4329989	-5.3327355	-0.100263399999999	FALSE	TRUE	FALSE	FALSE	TRUE
1700001P01Rik	0	0	0	0	0	0	0	0	-1.9051495	-2.4716983	-2.2564926	-4.0897536	-2.1884239	-3.1731231	0.9846992	FALSE	FALSE	FALSE	TRUE	TRUE
1700003D09Rik	0	0	0	0	0	0	0	0	-5.796544	-5.3630924	-5.410921	-5.244182	-5.5798182	-5.3275515	-0.2522667	FALSE	FALSE	FALSE	TRUE	TRUE
1700003E16Rik	0	0	0	0	0	0	0	0	-6.358121	-5.9246697	-4.387536	-4.653756	-6.14139535	-4.520646	-1.62074935	FALSE	FALSE	FALSE	TRUE	TRUE
1700003E24Rik	0	0	0	0	0	0	0	0	-4.5291405	-4.0956893	-4.2955213	-3.976779	-4.3124149	-4.13615015	-0.176264750000001	FALSE	FALSE	FALSE	TRUE	TRUE
1700003F12Rik	0	0	0	0	1	0	0	0	-5.2874503	-4.853999	-5.053831	-4.735089	-5.07072465	-4.89446	-0.176264649999999	FALSE	TRUE	FALSE	FALSE	TRUE
1700003F17Rik	0	0	0	0	0	0	0	0	-4.52162	-4.0881686	-4.2880006	-3.969258	-4.3048943	-4.1286293	-0.176265000000001	FALSE	FALSE	FALSE	TRUE	TRUE
1700003G13Rik	0	0	0	0	0	0	0	0	-4.820237	-4.386786	-4.586618	-4.267875	-4.6035115	-4.4272465	-0.176265	FALSE	FALSE	FALSE	TRUE	TRUE
1700003G18Rik	0	0	0	0	0	0	0	0	-3.4714963	-4.190048	-4.38988	-4.071138	-3.83077215	-4.230509	0.39973685	FALSE	FALSE	FALSE	TRUE	TRUE
1700003H04Rik	0	1	0	0	0	0	0	0	-5.9482355	-5.514784	-5.7146163	-5.3958735	-5.73150975	-5.5552449	-0.17626485	FALSE	FALSE	FALSE	TRUE	TRUE
1700003M02Rik	0	0	0	0	0	0	0	0	-3.313234	-3.2423532	-6.401543	-6.082801	-3.2777936	-6.242172	2.9643784	FALSE	FALSE	FALSE	TRUE	TRUE
1700006A11Rik	0	1	0	0	0	0	0	0	-6.4328604	-5.999409	-6.199241	-5.880499	-6.2161347	-6.03987	-0.176264699999999	FALSE	FALSE	FALSE	TRUE	TRUE
1700006D18Rik	0	0	0	0	0	0	0	0	-3.5445597	-3.2631118	-3.4629436	-3.1442013	-3.40383575	-3.30357245	-0.1002633	FALSE	FALSE	FALSE	TRUE	TRUE
1700006E09Rik	0	0	0	0	0	0	0	0	-4.996958	-4.5635066	-4.7633386	-4.4445963	-4.7802323	-4.60396745	-0.17626485	FALSE	FALSE	FALSE	TRUE	TRUE
1700006P19Rik	0	0	0	0	0	0	0	0	-3.7256558	-3.877167	-5.229002	-3.7582567	-3.8014114	-4.49362935	0.69221795	FALSE	FALSE	FALSE	TRUE	TRUE
1700007B14Rik	0	1	0	0	0	0	0	0	-6.448809	-5.863355	-6.2151904	-5.8964477	-6.156082	-6.05581905	-0.100262949999999	FALSE	FALSE	FALSE	TRUE	TRUE
1700007G11Rik	0	0	0	0	0	0	0	0	-3.6600368	-4.226586	-4.578421	-4.2596784	-3.9433114	-4.4190497	0.475738300000001	FALSE	FALSE	FALSE	TRUE	TRUE
1700007I08Rik	0	0	0	0	1	0	0	0	-5.9084206	-5.47497	-5.674802	-5.2040563	-5.6916953	-5.43942915	-0.25226615	FALSE	TRUE	FALSE	FALSE	TRUE
1700007K13Rik	0	0	0	0	0	0	0	0	0.94699454	1.0957161	-0.426044	1.6620854	1.02135532	0.6180207	0.40333462	FALSE	FALSE	FALSE	TRUE	TRUE
1700007P06Rik	0	2	0	1	0	0	0	1	-4.411995	-3.9785442	-4.1783757	-3.8596337	-4.1952696	-4.0190047	-0.1762649	FALSE	FALSE	FALSE	TRUE	TRUE
1700008A04Rik	0	1	0	0	0	0	0	0	-4.787165	-4.3537145	-4.553546	-4.2348037	-4.57043975	-4.39417485	-0.176264900000001	FALSE	FALSE	FALSE	TRUE	TRUE
1700008I05Rik	0	0	0	0	0	0	0	0	-2.9991252	-1.9807118	-5.9175096	-5.5987673	-2.4899185	-5.75813845	3.26821995	FALSE	FALSE	FALSE	TRUE	TRUE
1700008O03Rik	0	0	0	0	0	0	0	0	-3.4632754	-2.9143472	-5.229656	-3.910914	-3.1888113	-4.570285	1.3814737	FALSE	FALSE	FALSE	TRUE	TRUE
1700008P02Rik	0	0	0	0	0	0	0	0	-4.9787645	-4.5453134	-4.7451453	-4.426403	-4.76203895	-4.58577415	-0.1762648	FALSE	FALSE	FALSE	TRUE	TRUE
1700008P20Rik	0	0	0	0	0	0	0	0	-3.41091	-4.7144246	-4.9142566	-4.595514	-4.0626673	-4.7548853	0.692218	FALSE	FALSE	FALSE	TRUE	TRUE
1700009N14Rik	0	0	0	0	1	0	0	0	-5.653629	-5.2201777	-5.4200096	-5.1012673	-5.43690335	-5.26063845	-0.1762649	FALSE	TRUE	FALSE	FALSE	TRUE
1700009P17Rik	1	0	0	0	0	0	0	0	-2.4125373	-1.9790864	-3.1789184	-1.3576757	-2.19581185	-2.26829705	0.0724852	TRUE	FALSE	FALSE	FALSE	TRUE
1700010B08Rik	0	0	0	0	0	0	0	0	-5.16889	-4.735439	-4.783268	-4.6165285	-4.9521645	-4.69989825	-0.25226625	FALSE	FALSE	FALSE	TRUE	TRUE
1700010H22Rik	0	0	0	0	0	0	0	0	-3.9189553	-3.485504	-3.685336	-3.3665938	-3.70222965	-3.5259649	-0.17626475	FALSE	FALSE	FALSE	TRUE	TRUE
1700010I14Rik	0	0	0	0	0	0	0	0	-2.4512806	-4.2402215	-0.44005373	-0.6618798	-3.34575105	-0.550966765	-2.794784285	FALSE	FALSE	FALSE	TRUE	TRUE
1700010K10Rik	0	0	0	0	0	0	0	0	-4.0948052	-3.6613538	-3.861186	-3.5424435	-3.8780795	-3.70181475	-0.17626475	FALSE	FALSE	FALSE	TRUE	TRUE
1700010K24Rik	0	0	0	0	0	0	0	0	-3.1768918	-2.7434406	-2.9432726	-2.6245303	-2.9601662	-2.78390145	-0.17626475	FALSE	FALSE	FALSE	TRUE	TRUE
1700010M22Rik	0	0	0	0	0	0	0	0	-4.9074597	-4.474008	-4.6738405	-4.3550982	-4.69073385	-4.51446935	-0.176264500000001	FALSE	FALSE	FALSE	TRUE	TRUE
1700011A15Rik	0	1	0	0	0	0	1	0	-5.175295	-4.7418437	-4.9416757	-4.6229334	-4.95856935	-4.78230455	-0.1762648	FALSE	FALSE	TRUE	TRUE	TRUE
1700011E24Rik	0	0	0	0	0	0	0	0	-5.0829306	-4.64948	-4.8493114	-4.530569	-4.8662053	-4.6899402	-0.176265099999999	FALSE	FALSE	FALSE	TRUE	TRUE
1700011F03Rik	0	0	0	0	1	0	0	0	-5.025598	-4.5921464	-4.791979	-4.4732366	-4.8088722	-4.6326078	-0.176264399999999	FALSE	TRUE	FALSE	FALSE	TRUE
1700011F14Rik	0	0	0	1	0	0	0	1	-1.0415905	-1.2711042	-5.207902	-4.8891597	-1.15634735	-5.04853085	3.8921835	FALSE	FALSE	FALSE	TRUE	TRUE
1700011H14Rik	0	0	0	0	1	0	0	0	-5.6616344	-5.2281833	-5.428015	-5.109273	-5.44490885	-5.268644	-0.17626485	FALSE	TRUE	FALSE	FALSE	TRUE
1700011I03Rik	0	0	0	0	0	0	0	0	-5.7511754	-5.317724	-5.517556	-5.198814	-5.5344497	-5.358185	-0.1762647	FALSE	FALSE	FALSE	TRUE	TRUE
1700011J10Rik	0	0	0	0	1	0	0	0	-0.005609529	1.0425514	0.8718658	0.8321542	0.5184709355	0.85201	-0.3335390645	FALSE	TRUE	FALSE	FALSE	TRUE
1700011L22Rik	0	0	0	0	0	0	0	0	-5.2904034	-4.856952	-5.056784	-4.738042	-5.0736777	-4.897413	-0.176264699999999	FALSE	FALSE	FALSE	TRUE	TRUE
1700011M02Rik	0	0	0	0	0	0	0	0	-4.070958	-3.637507	-3.8373392	-3.518597	-3.8542325	-3.6779681	-0.1762644	FALSE	FALSE	FALSE	TRUE	TRUE
1700012A03Rik	0	0	0	0	0	0	0	0	-5.3339925	-4.9005413	-5.1003737	-4.781631	-5.1172669	-4.94100235	-0.176264550000001	FALSE	FALSE	FALSE	TRUE	TRUE
1700012A16Rik	0	1	0	0	1	0	0	0	-3.3614736	-4.6284623	-5.828294	-3.7021966	-3.99496795	-4.7652453	0.77027735	FALSE	TRUE	FALSE	FALSE	TRUE
1700012B07Rik	0	1	0	0	0	0	1	0	-6.2928357	-4.859384	-6.2112193	-5.892477	-5.57610985	-6.05184815	0.4757383	FALSE	FALSE	TRUE	TRUE	TRUE
1700012B09Rik	0	0	0	0	0	0	0	0	-4.763981	-4.330529	-4.5303617	-4.2116194	-4.547255	-4.37099055	-0.17626445	FALSE	FALSE	FALSE	TRUE	TRUE
1700012B15Rik	0	0	0	0	0	0	0	0	-0.88278145	-0.5748612	0.46075532	-0.057401557	-0.728821325	0.2016768815	-0.9304982065	FALSE	FALSE	FALSE	TRUE	TRUE
1700012C08Rik	0	0	0	0	0	0	0	0	-3.8605385	-3.4270873	-3.6269195	-3.308177	-3.6438129	-3.46754825	-0.17626465	FALSE	FALSE	FALSE	TRUE	TRUE
1700012C14Rik	0	0	0	0	0	0	0	0	-4.637483	-4.2040324	-4.4038644	-4.085122	-4.4207577	-4.2444932	-0.176264499999999	FALSE	FALSE	FALSE	TRUE	TRUE
1700012P22Rik	0	0	0	0	0	0	0	0	-5.2844906	-4.8510394	-5.0508714	-4.732129	-5.067765	-4.8915002	-0.1762648	FALSE	FALSE	FALSE	TRUE	TRUE
1700013D24Rik	0	0	0	0	0	0	0	0	-4.420108	-3.9866567	-4.1864886	-3.8677464	-4.20338235	-4.0271175	-0.17626485	FALSE	FALSE	FALSE	TRUE	TRUE
1700013G23Rik	0	0	0	0	0	0	0	0	-4.398372	-3.9649208	-4.164753	-2.6940072	-4.1816464	-3.4293801	-0.7522663	FALSE	FALSE	FALSE	TRUE	TRUE
1700013G24Rik	0	0	0	0	0	0	0	0	-5.390136	-4.9566846	-5.1565166	-4.8377743	-5.1734103	-4.99714545	-0.176264850000001	FALSE	FALSE	FALSE	TRUE	TRUE
1700013H16Rik	0	0	0	0	0	0	0	0	-0.9385356	-1.8587213	-5.3804812	-5.061739	-1.39862845	-5.2211101	3.82248165	FALSE	FALSE	FALSE	TRUE	TRUE
1700013N18Rik	0	0	0	0	0	0	0	0	-5.4468255	-5.013374	-5.2132063	-4.894464	-5.23009975	-5.05383515	-0.1762646	FALSE	FALSE	FALSE	TRUE	TRUE
1700014N06Rik	0	0	0	0	0	0	0	0	-4.2395086	-4.8060575	-5.1578927	-4.83915	-4.52278305	-4.99852135	0.475738300000001	FALSE	FALSE	FALSE	TRUE	TRUE
1700015E13Rik	0	0	0	0	0	0	0	0	-4.9472995	-4.513849	-4.7136807	-4.394938	-4.73057425	-4.55430935	-0.1762649	FALSE	FALSE	FALSE	TRUE	TRUE
1700015F17Rik	0	0	0	0	0	0	0	0	-5.483417	-5.0499663	-5.2497983	-4.931056	-5.26669165	-5.09042715	-0.1762645	FALSE	FALSE	FALSE	TRUE	TRUE
1700016C15Rik	0	0	0	0	0	0	0	0	-4.941675	-4.508224	-4.708056	-4.3893137	-4.7249495	-4.54868485	-0.17626465	FALSE	FALSE	FALSE	TRUE	TRUE
1700016D06Rik	0	0	0	0	1	0	0	0	-5.6627746	-5.2293234	-5.4291553	-5.110413	-5.446049	-5.26978415	-0.176264850000001	FALSE	TRUE	FALSE	FALSE	TRUE
1700016G14Rik	0	0	0	0	0	0	0	0	-5.109929	-4.6764784	-4.87631	-4.5575676	-4.8932037	-4.7169388	-0.176264900000001	FALSE	FALSE	FALSE	TRUE	TRUE
1700016K19Rik	0	1	0	0	0	0	1	0	-2.7298388	-1.0333533	-4.970151	-4.6514087	-1.88159605	-4.81077985	2.9291838	FALSE	FALSE	TRUE	TRUE	TRUE
1700016M24Rik	0	0	0	0	0	0	0	0	-6.1683283	-6.88688	-7.0867124	-6.76797	-6.52760415	-6.9273412	0.39973705	FALSE	FALSE	FALSE	TRUE	TRUE
1700016P03Rik	0	0	0	0	0	0	0	0	-2.6359982	-3.524475	-1.4023792	-1.5982099	-3.0802366	-1.50029455	-1.57994205	FALSE	FALSE	FALSE	TRUE	TRUE
1700017B05Rik	0	0	0	0	0	0	0	0	0.64049065	1.0843209	2.8142934	2.5032763	0.862405775	2.65878485	-1.796379075	FALSE	FALSE	FALSE	TRUE	TRUE
1700017D01Rik	0	0	0	0	0	0	0	0	-5.5783	-5.144849	-5.344681	-5.0259385	-5.3615745	-5.18530975	-0.17626475	FALSE	FALSE	FALSE	TRUE	TRUE
1700017G19Rik	0	0	0	0	0	0	0	0	-6.8585496	-6.4250984	-6.6249304	-6.306188	-6.641824	-6.4655592	-0.1762648	FALSE	FALSE	FALSE	TRUE	TRUE
1700017N19Rik	0	0	0	0	0	0	0	0	-6.0795197	-5.646069	-5.8459015	-5.5271587	-5.86279435	-5.6865301	-0.176264249999999	FALSE	FALSE	FALSE	TRUE	TRUE
1700018A14Rik	0	0	0	0	1	0	0	0	-4.8304186	-4.3969674	-4.5967994	-4.278057	-4.613693	-4.4374282	-0.176264799999999	FALSE	TRUE	FALSE	FALSE	TRUE
1700018B08Rik	0	0	0	0	0	0	0	0	-5.4335284	-5.0000772	-5.199909	-4.881167	-5.2168028	-5.040538	-0.1762648	FALSE	FALSE	FALSE	TRUE	TRUE
1700018B24Rik	0	1	0	0	0	0	1	0	-2.8292005	-2.3957493	-4.332547	-4.013805	-2.6124749	-4.173176	1.5607011	FALSE	FALSE	TRUE	TRUE	TRUE
1700018C11Rik	0	0	0	0	1	0	0	0	-4.785073	-4.3516216	-4.5514536	-4.2327113	-4.5683473	-4.39208245	-0.176264849999999	FALSE	TRUE	FALSE	FALSE	TRUE
1700018F24Rik	0	0	0	0	0	0	0	0	-5.484707	-5.0512557	-5.2510877	-4.9323454	-5.26798135	-5.09171655	-0.176264799999999	FALSE	FALSE	FALSE	TRUE	TRUE
1700018L24Rik	0	1	0	0	0	0	0	0	-5.4730563	-5.0396056	-5.2394376	-4.9206953	-5.25633095	-5.08006645	-0.176264499999999	FALSE	FALSE	FALSE	TRUE	TRUE
1700019A02Rik	0	0	0	0	0	0	0	0	0.788371	0.32873738	-4.4154153	-3.9446697	0.55855419	-4.1800425	4.73859669	FALSE	FALSE	FALSE	TRUE	TRUE
1700019B03Rik	0	0	0	0	0	0	0	0	-6.018491	-5.5850396	-5.632869	-5.4661293	-5.8017653	-5.54949915	-0.252266149999999	FALSE	FALSE	FALSE	TRUE	TRUE
1700019D03Rik	0	0	0	0	0	0	0	0	2.913233	2.7597275	-2.7680314	-1.9753578	2.83648025	-2.3716946	5.20817485	FALSE	FALSE	FALSE	TRUE	TRUE
1700019E19Rik	0	0	0	0	0	0	0	0	1.3870624	1.3031143	3.4024005	3.6075804	1.34508835	3.50499045	-2.1599021	FALSE	FALSE	FALSE	TRUE	TRUE
1700019G06Rik	0	0	0	0	0	0	0	0	-3.031258	-3.597807	-5.3826013	-5.2158623	-3.3145325	-5.2992318	1.9846993	FALSE	FALSE	FALSE	TRUE	TRUE
1700019G17Rik	0	0	0	0	1	0	0	0	-1.367045	-0.7250071	-4.303351	-4.3065367	-1.04602605	-4.30494385	3.2589178	FALSE	TRUE	FALSE	FALSE	TRUE
1700019G24Rik	0	0	0	0	0	0	0	0	-4.3311276	-3.8976762	-4.0975084	-3.778766	-4.1144019	-3.9381372	-0.1762647	FALSE	FALSE	FALSE	TRUE	TRUE
1700019L03Rik	0	0	0	0	1	0	0	0	-5.0015607	-5.7201123	-3.7679415	-4.449199	-5.3608365	-4.10857025	-1.25226625	FALSE	TRUE	FALSE	FALSE	TRUE
1700019N12Rik	0	0	0	0	0	0	0	0	-1.1134486	-0.29297438	-4.7322726	-4.4135303	-0.70321149	-4.57290145	3.86968996	FALSE	FALSE	FALSE	TRUE	TRUE
1700019N19Rik	0	1	0	0	0	0	0	0	-5.6524816	-5.2190304	-5.4188623	-5.10012	-5.435756	-5.25949115	-0.176264849999999	FALSE	FALSE	FALSE	TRUE	TRUE
1700020A23Rik	0	0	0	0	0	0	0	0	-4.874382	-4.440931	-4.640763	-4.3220205	-4.6576565	-4.48139175	-0.17626475	FALSE	FALSE	FALSE	TRUE	TRUE
1700020L24Rik	0	0	0	0	0	0	0	0	-5.231694	-4.798243	-0.93918127	-4.5273294	-5.0149685	-2.733255335	-2.281713165	FALSE	FALSE	FALSE	TRUE	TRUE
1700020N01Rik	0	0	0	0	0	0	0	0	-4.1672845	-3.733833	-3.9336653	-3.614923	-3.95055875	-3.77429415	-0.1762646	FALSE	FALSE	FALSE	TRUE	TRUE
1700020N15Rik	0	0	0	0	0	0	0	0	-2.6559207	-3.9594352	-4.1592674	-3.840525	-3.30767795	-3.9998962	0.69221825	FALSE	FALSE	FALSE	TRUE	TRUE
1700020O03Rik	0	0	0	0	1	0	0	0	1.1457661	1.119213	1.8615371	2.3088126	1.13248955	2.08517485	-0.9526853	FALSE	TRUE	FALSE	FALSE	TRUE
1700021A07Rik	0	0	0	0	0	0	0	0	-3.6281755	-3.1947246	-3.3945565	-3.075814	-3.41145005	-3.23518525	-0.1762648	FALSE	FALSE	FALSE	TRUE	TRUE
1700021C14Rik	0	0	0	0	1	0	0	0	0.3487746	0.01669116	-1.0900315	-1.0708494	0.18273288	-1.08044045	1.26317333	FALSE	TRUE	FALSE	FALSE	TRUE
1700021F05Rik	0	0	0	0	0	0	0	0	3.6633787	3.8834605	4.4653363	4.3116508	3.7734196	4.38849355	-0.61507395	FALSE	FALSE	FALSE	TRUE	TRUE
1700021F07Rik	0	0	0	0	0	0	0	0	-4.6921034	-4.2586517	-4.458484	-4.139742	-4.47537755	-4.299113	-0.176264549999999	FALSE	FALSE	FALSE	TRUE	TRUE
1700021J08Rik	0	0	0	0	0	0	0	0	-4.372128	-4.0906796	-4.2905116	-3.9717693	-4.2314038	-4.13114045	-0.10026335	FALSE	FALSE	FALSE	TRUE	TRUE
1700021K19Rik	0	0	0	0	0	0	0	0	-0.107362136	0.2490479	0.28975564	0.68866843	0.070842882	0.489212035	-0.418369153	FALSE	FALSE	FALSE	TRUE	TRUE
1700021N21Rik	0	0	0	0	0	0	0	0	-5.176892	-4.7434406	-4.9432726	-4.6245303	-4.9601663	-4.78390145	-0.176264849999999	FALSE	FALSE	FALSE	TRUE	TRUE
1700021O21Rik	0	0	0	0	0	0	0	0	-4.13479	-3.7013388	-3.901171	-3.5824285	-3.9180644	-3.74179975	-0.176264649999999	FALSE	FALSE	FALSE	TRUE	TRUE
1700022I11Rik	0	0	0	0	0	0	0	0	-1.42678	-1.5782913	-0.033962313	-1.2577472	-1.50253565	-0.6458547565	-0.8566808935	FALSE	FALSE	FALSE	TRUE	TRUE
1700022K14Rik	0	0	0	0	0	0	0	0	-4.9732614	-4.5398107	-3.5876396	-3.268897	-4.75653605	-3.4282683	-1.32826775	FALSE	FALSE	FALSE	TRUE	TRUE
1700022P22Rik	0	1	0	0	0	0	1	0	0.9607141	0.7352021	-3.8645606	-3.5458183	0.8479581	-3.70518945	4.55314755	FALSE	FALSE	TRUE	TRUE	TRUE
1700023A16Rik	0	0	0	0	0	0	0	0	-5.9951487	-5.5616975	-5.761529	-5.442787	-5.7784231	-5.602158	-0.176265099999999	FALSE	FALSE	FALSE	TRUE	TRUE
1700023E05Rik	0	0	0	0	0	0	0	0	-6.4879265	-6.054476	-6.2543073	-5.935565	-6.27120125	-6.09493615	-0.1762651	FALSE	FALSE	FALSE	TRUE	TRUE
1700023F06Rik	0	0	0	0	0	0	0	0	-4.7075415	-2.6891277	-1.0816048	-0.9852548	-3.6983346	-1.0334298	-2.6649048	FALSE	FALSE	FALSE	TRUE	TRUE
1700023L04Rik	0	0	0	0	0	0	0	0	-3.0296683	-4.74822	-2.474121	-4.477307	-3.88894415	-3.475714	-0.41323015	FALSE	FALSE	FALSE	TRUE	TRUE
1700024G13Rik	0	0	0	0	0	0	0	0	-0.03397922	-3.559886	-3.7597182	-3.440976	-1.79693261	-3.6003471	1.80341449	FALSE	FALSE	FALSE	TRUE	TRUE
1700024N20Rik	0	0	0	0	0	0	0	0	-4.736091	-4.30264	-4.502472	-4.1837296	-4.5193655	-4.3431008	-0.1762647	FALSE	FALSE	FALSE	TRUE	TRUE
1700024P03Rik	0	0	0	0	0	0	0	0	-5.2933507	-4.8598995	-5.0597315	-4.740989	-5.0766251	-4.90036025	-0.17626485	FALSE	FALSE	FALSE	TRUE	TRUE
1700024P04Rik	1	1	0	0	0	0	0	0	-4.2515306	-3.8180795	-4.0179114	-3.699169	-4.03480505	-3.8585402	-0.17626485	TRUE	FALSE	FALSE	FALSE	TRUE
1700024P16Rik	0	0	0	0	0	0	0	0	-5.8194194	-6.5379715	0.6333682	0.4878296	-6.17869545	0.5605989	-6.73929435	FALSE	FALSE	FALSE	TRUE	TRUE
1700025C18Rik	0	0	0	0	0	0	0	0	-4.81204	-4.3785887	-4.578421	-4.2596784	-4.59531435	-4.4190497	-0.176264649999999	FALSE	FALSE	FALSE	TRUE	TRUE
1700025E21Rik	0	0	0	0	0	0	0	0	-6.1760936	-3.268711	-5.9424744	-5.623732	-4.7224023	-5.7831032	1.0607009	FALSE	FALSE	FALSE	TRUE	TRUE
1700025F22Rik	0	0	0	0	0	0	0	0	-4.7010083	-4.2675576	-4.467389	-4.148647	-4.48428295	-4.308018	-0.176264949999999	FALSE	FALSE	FALSE	TRUE	TRUE
1700025G04Rik	0	0	0	0	0	0	0	0	-0.7102376	-0.7164097	2.697732	3.465896	-0.71332365	3.081814	-3.79513765	FALSE	FALSE	FALSE	TRUE	TRUE
1700025K23Rik	0	0	0	0	1	0	0	0	-2.584521	-3.3030734	-6.8248334	-4.354088	-2.9437972	-5.5894607	2.6456635	FALSE	TRUE	FALSE	FALSE	TRUE
1700025N21Rik	0	0	0	0	0	0	0	0	-4.7787776	-4.3453264	-4.5451584	-4.226416	-4.562052	-4.3857872	-0.176264799999999	FALSE	FALSE	FALSE	TRUE	TRUE
1700026D08Rik	0	0	0	0	0	0	0	0	-4.1776896	-4.0072722	-6.681036	-6.3622937	-4.0924809	-6.52166485	2.42918395	FALSE	FALSE	FALSE	TRUE	TRUE
1700026D11Rik	0	0	0	0	0	0	0	0	-6.8729057	-6.439454	-6.6392865	-6.3205442	-6.65617985	-6.47991535	-0.176264499999999	FALSE	FALSE	FALSE	TRUE	TRUE
1700026J04Rik	0	0	0	0	1	0	0	0	-6.5825224	-6.1490717	-6.348903	-6.030161	-6.36579705	-6.189532	-0.17626505	FALSE	TRUE	FALSE	FALSE	TRUE
1700026L06Rik	0	0	0	0	0	0	0	0	-4.901677	-4.3162227	-4.668058	-3.1973126	-4.60894985	-3.9326853	-0.67626455	FALSE	FALSE	FALSE	TRUE	TRUE
1700027A07Rik	0	0	0	0	0	0	0	0	-4.1959167	-2.6104622	-1.4883662	-3.643555	-3.40318945	-2.5659606	-0.83722885	FALSE	FALSE	FALSE	TRUE	TRUE
1700027A23Rik	0	0	0	0	0	0	0	0	-3.0210533	-2.5876021	-5.2613654	-4.9426227	-2.8043277	-5.10199405	2.29766635	FALSE	FALSE	FALSE	TRUE	TRUE
1700027D21Rik	0	0	0	0	0	0	0	0	-5.736091	-5.30264	-5.502472	-5.1837296	-5.5193655	-5.3431008	-0.1762647	FALSE	FALSE	FALSE	TRUE	TRUE
1700028I16Rik	0	0	0	0	1	0	0	0	-5.401107	-4.9676557	-3.4305222	-4.6967425	-5.18438135	-4.06363235	-1.120749	FALSE	TRUE	FALSE	FALSE	TRUE
1700028J19Rik	0	0	0	0	0	0	0	0	-5.4866395	-4.0531883	-4.253021	-2.9342782	-4.7699139	-3.5936496	-1.1762643	FALSE	FALSE	FALSE	TRUE	TRUE
1700028K03Rik	0	0	1	0	0	0	0	0	-4.875189	-3.593741	-3.7155702	-3.6447554	-4.234465	-3.6801628	-0.5543022	FALSE	FALSE	FALSE	TRUE	TRUE
1700028N14Rik	0	0	0	0	1	0	0	0	-4.901677	-4.468226	-4.668058	-0.7378809	-4.6849515	-2.70296945	-1.98198205	FALSE	TRUE	FALSE	FALSE	TRUE
1700028P14Rik	0	0	0	0	0	0	0	0	-5.1182637	-4.684813	-4.8846445	-4.565902	-4.90153835	-4.72527325	-0.176265099999999	FALSE	FALSE	FALSE	TRUE	TRUE
1700029F09Rik	0	0	0	0	0	0	0	0	2.7937915	3.105252	3.662482	3.2532434	2.94952175	3.4578627	-0.50834095	FALSE	FALSE	FALSE	TRUE	TRUE
1700029F12Rik	0	0	0	0	0	0	0	0	-5.496264	-5.062813	-5.2626452	-4.9439025	-5.2795385	-5.10327385	-0.17626465	FALSE	FALSE	FALSE	TRUE	TRUE
1700029G01Rik	0	0	0	0	0	0	0	0	-0.940083	-1.2721667	0.76066196	1.4712346	-1.10612485	1.11594828	-2.22207313	FALSE	FALSE	FALSE	TRUE	TRUE
1700029H14Rik	0	0	0	0	0	0	0	0	-5.8294034	-5.3959527	-5.595784	-5.125039	-5.61267805	-5.3604115	-0.25226655	FALSE	FALSE	FALSE	TRUE	TRUE
1700029I15Rik	1	0	0	0	1	0	0	0	-4.5356264	-4.102175	-4.302007	-4.135268	-4.3189007	-4.2186375	-0.100263200000001	FALSE	FALSE	FALSE	FALSE	TRUE
1700029J07Rik	0	0	0	0	0	0	0	0	-6.62467	-3.1912186	-3.3910508	-1.6799909	-4.9079443	-2.53552085	-2.37242345	FALSE	FALSE	FALSE	TRUE	TRUE
1700029J11Rik	0	0	0	0	1	1	0	0	-4.803796	-4.370345	-1.8332112	-4.2514343	-4.5870705	-3.04232275	-1.54474775	FALSE	TRUE	FALSE	FALSE	TRUE
1700029P11Rik	0	0	0	0	0	0	0	0	1.7260277	1.418566	-5.1230936	-4.652348	1.57229685	-4.8877208	6.46001765	FALSE	FALSE	FALSE	TRUE	TRUE
1700030A11Rik	0	2	0	0	0	0	1	0	-5.151129	-4.7176776	-4.9175096	-4.5987673	-4.9344033	-4.75813845	-0.17626485	FALSE	FALSE	TRUE	TRUE	TRUE
1700030C12Rik	0	2	0	0	0	0	0	0	-5.547772	-4.9623175	-2.8402216	-4.9954104	-5.25504475	-3.917816	-1.33722875	FALSE	FALSE	FALSE	TRUE	TRUE
1700030C14Rik	0	0	0	0	1	0	0	0	-4.9189553	-4.485504	-4.685336	-4.366594	-4.70222965	-4.525965	-0.176264649999999	FALSE	TRUE	FALSE	FALSE	TRUE
1700030F18Rik	0	0	0	0	0	0	0	0	-7.4401255	-6.421712	-8.358509	-8.039767	-6.93091875	-8.199138	1.26821925	FALSE	FALSE	FALSE	TRUE	TRUE
1700030J22Rik	0	0	0	0	0	0	0	0	-1.6539797	-0.9504392	-2.115506	-1.5452248	-1.30220945	-1.8303654	0.52815595	FALSE	FALSE	FALSE	TRUE	TRUE
1700030K09Rik	0	0	0	0	0	0	0	0	1.3518003	1.6582786	1.7547572	1.1333327	1.50503945	1.44404495	0.0609945000000001	FALSE	FALSE	FALSE	TRUE	TRUE
1700031A10Rik	0	0	0	0	0	0	0	0	-4.714265	-4.2808137	-4.4806457	-4.1619034	-4.49753935	-4.32127455	-0.1762648	FALSE	FALSE	FALSE	TRUE	TRUE
