Bait_ID	ESC_REDE	ESC_noclass	TSC_REDE	TSC_noclass	ESC_NEDE	TSC_NEDE	ESC_NonEnh	TSC_NonEnh
chr1-171355258-171366723	0	0	0	0	1	0	0	0
chr1-171369882-171374289	0	1	0	0	1	0	0	0
chr1-171381757-171390818	0	0	0	0	0	0	0	0
chr1-171409604-171427389	0	0	0	0	0	0	0	0
chr1-171427390-171438912	0	0	0	0	1	0	0	0
chr1-17144886-17150063	1	0	0	0	0	0	0	0
chr1-171491123-171507059	0	1	0	0	0	0	1	0
chr1-171534156-171538651	0	1	0	0	0	0	1	0
chr1-171554067-171561635	0	1	0	0	0	0	1	0
chr1-171606713-171609177	0	0	0	0	0	0	0	0
chr1-171647972-171654614	0	1	0	0	0	0	1	0
chr1-171681336-171682077	0	0	0	0	0	0	0	0
chr1-171729943-171733722	0	0	0	0	0	0	0	0
chr1-171765059-171775115	0	0	0	0	0	0	0	0
chr1-171838387-171842115	0	0	0	0	0	0	0	0
chr1-171910345-171917694	0	2	0	1	0	0	0	0
chr1-172024060-172032371	0	0	0	0	0	0	0	0
chr1-172049904-172065694	0	0	0	0	0	0	0	0
chr1-172077050-172089341	0	0	0	0	0	0	0	0
chr1-172121895-172130474	0	0	0	0	0	0	0	0
chr1-172136028-172150301	0	0	0	0	0	0	0	0
chr1-172206146-172208508	0	0	0	0	0	0	0	0
chr1-172208509-172214640	0	0	0	0	0	0	0	0
chr1-172217602-172221024	0	0	0	0	0	0	0	0
chr1-172255917-172260186	0	0	0	0	0	0	0	0
chr1-172260187-172263141	0	0	0	0	0	0	0	0
chr1-172293291-172314986	0	0	0	0	0	0	0	0
chr1-172325520-172332346	0	0	0	0	0	0	0	0
chr1-172334165-172342379	0	0	0	0	0	0	0	0
chr1-172373643-172383426	0	0	0	0	0	0	0	0
chr1-172467482-172489451	0	0	0	0	0	0	0	0
chr1-172494037-172501389	0	0	0	0	0	0	0	0
chr1-172520629-172522382	0	0	0	0	0	0	0	0
chr1-172555342-172558496	0	0	0	0	0	0	0	0
chr1-172583436-172600832	0	0	0	0	0	0	0	0
chr1-172601776-172603270	0	0	0	0	0	0	0	0
chr1-172627948-172633595	0	0	0	0	0	0	0	0
chr1-172697825-172700606	0	0	0	0	0	0	0	0
chr1-172840878-172843764	0	0	0	0	0	0	0	0
chr1-172954073-172957349	0	0	0	0	0	0	0	0
chr1-173129991-173132743	0	1	0	0	0	0	0	0
chr1-173183200-173186081	0	1	0	0	0	0	0	0
chr1-173198907-173206134	0	0	0	0	0	0	0	0
chr1-173214607-173216956	0	0	0	0	0	0	0	0
chr1-173221007-173227592	0	0	0	0	0	0	0	0
chr1-173277712-173278546	0	0	0	0	0	0	0	0
chr1-173332342-173334554	0	0	0	0	1	0	0	0
chr1-173349827-173352052	0	0	0	0	1	0	0	0
chr1-173366636-173369516	0	0	0	0	1	0	0	0
chr1-173735584-173748849	0	0	0	0	0	0	0	0
chr1-173976016-173987587	0	0	0	0	0	0	0	0
chr1-174027496-174034429	0	1	0	0	0	0	0	0
chr1-174038107-174044408	0	1	0	0	0	0	0	0
chr1-174046042-174051185	0	1	0	0	0	0	0	0
chr1-174063746-174071858	0	1	0	0	0	0	0	0
chr1-174088553-174090528	0	0	0	0	0	0	0	0
chr1-174098069-174099792	0	0	0	0	0	0	0	0
chr1-174113650-174123736	0	0	0	0	0	0	0	0
chr1-174134261-174139872	0	0	0	0	0	0	0	0
chr1-174146570-174152221	0	0	0	0	0	0	0	0
chr1-174154120-174158726	0	0	0	0	0	0	0	0
chr1-174172091-174173001	0	0	0	0	0	0	0	0
chr1-174250215-174257691	0	0	0	0	0	0	0	0
chr1-174329641-174330579	0	0	0	0	0	0	0	0
chr1-174366949-174374187	0	0	0	0	0	0	0	0
chr1-174390682-174392258	0	0	0	0	0	0	0	0
chr1-174429322-174432306	0	0	0	0	0	0	0	0
chr1-174447925-174452752	0	0	0	0	0	0	0	0
chr1-174500689-174510100	0	0	0	0	0	0	0	0
chr1-174904976-174925485	0	0	0	0	0	0	0	0
chr1-17514292-17524452	0	0	0	0	0	0	0	0
chr1-175490044-175491863	0	0	0	0	0	1	0	0
chr1-175618468-175622296	0	0	0	0	0	0	0	0
chr1-175624114-175628430	0	0	0	0	0	0	0	0
chr1-175688497-175694399	0	0	0	0	0	0	0	0
chr1-175694400-175699385	0	0	0	0	0	0	0	0
chr1-175797703-175800782	0	0	0	0	0	0	0	0
chr1-175880315-175882834	0	1	0	0	0	0	1	0
chr1-175892305-175908440	0	1	0	0	0	0	1	0
chr1-175977575-175982902	0	1	0	0	0	0	0	0
chr1-17600525-17602912	0	0	0	0	0	0	0	0
chr1-176270953-176277938	0	0	0	0	0	0	0	0
chr1-176699348-176707324	0	0	0	0	0	0	0	0
chr1-176767888-176775411	0	0	0	0	0	0	0	0
chr1-176812791-176817923	0	0	0	0	0	0	0	0
chr1-176878701-176880906	0	0	0	0	0	0	0	0
chr1-176932579-176933134	0	0	0	0	0	0	0	0
chr1-17726934-17728298	0	0	0	0	0	0	0	0
chr1-177439546-177445642	0	0	0	0	0	0	0	0
chr1-177725464-177734374	0	0	0	0	0	0	0	0
chr1-177795276-177799964	0	0	0	0	0	0	0	0
chr1-177987105-177994711	0	0	0	0	0	0	0	0
chr1-178186189-178188235	0	2	0	0	0	0	0	0
chr1-178316629-178320703	0	4	0	0	0	0	2	0
chr1-178335983-178343782	0	2	0	0	0	0	0	0
chr1-178347757-178354374	0	0	0	0	0	0	0	0
chr1-178382558-178393622	0	1	0	0	0	0	0	0
chr1-178517372-178532186	0	1	0	0	0	0	0	0
chr1-178632817-178640386	0	1	0	0	0	0	0	0
chr1-178911741-178919493	0	0	0	0	0	0	0	0
chr1-179509010-179519086	0	0	0	0	2	0	0	0
chr1-179520625-179527506	0	0	0	0	1	0	0	0
chr1-179545804-179547082	0	0	0	0	1	0	0	0
chr1-179667874-179670039	0	0	0	0	0	0	0	0
chr1-179744304-179745256	0	1	0	0	1	0	0	0
chr1-179796838-179804392	0	0	0	0	0	0	0	0
chr1-179957743-179964814	0	0	0	0	0	0	0	0
chr1-180190938-180203337	0	0	0	0	0	0	0	0
chr1-180260943-180264135	0	0	0	0	2	0	0	0
chr1-180329513-180345639	0	0	0	0	2	0	0	0
chr1-180470060-180488484	0	0	0	0	1	0	0	0
chr1-180561308-180572713	0	0	0	0	0	0	0	0
chr1-180640086-180645966	0	0	0	0	0	0	0	0
chr1-180693243-180703721	0	0	0	0	0	0	0	0
chr1-180720559-180727260	0	0	0	0	0	0	0	0
chr1-180733090-180734435	0	0	0	0	0	0	0	0
chr1-180805834-180823451	0	0	0	0	0	0	0	0
chr1-180832389-180837688	0	0	0	0	0	0	0	0
chr1-180837689-180851715	0	0	0	0	0	0	0	0
chr1-180881971-180896498	0	0	0	0	1	0	0	0
chr1-180903775-180905361	0	0	0	0	1	0	0	0
chr1-180931763-180939037	0	0	0	0	0	0	0	0
chr1-180941711-180943155	0	0	0	0	1	0	0	0
chr1-180945004-180959310	0	0	0	0	1	0	0	0
chr1-181017819-181024504	0	1	0	0	0	0	1	0
chr1-181048881-181053064	0	0	0	0	0	0	0	0
chr1-181141087-181150424	0	0	0	0	0	0	0	0
chr1-181150425-181153578	0	0	0	0	0	0	0	0
chr1-181205584-181225307	0	0	0	0	0	0	0	0
chr1-181225446-181230690	0	0	0	0	0	0	0	0
chr1-181348826-181354741	0	0	0	0	0	0	0	0
chr1-18143428-18150385	0	0	0	0	0	0	0	0
chr1-181502991-181514365	0	0	0	0	0	0	0	0
chr1-181738838-181740585	0	0	0	0	0	0	0	0
chr1-181811603-181814894	0	0	0	0	0	0	0	0
chr1-181838994-181843190	0	0	0	0	0	0	0	0
chr1-181852708-181865790	0	0	0	0	0	0	0	0
chr1-182018189-182022929	0	0	0	0	1	0	0	0
chr1-182117370-182136303	0	1	0	0	2	0	0	0
chr1-182157149-182159208	1	1	0	2	1	0	0	1
chr1-182280401-182286429	0	2	0	0	1	0	0	0
chr1-182340029-182343500	0	1	0	0	1	0	0	0
chr1-18236025-18239884	0	2	0	0	0	0	1	0
chr1-182404950-182409650	0	0	0	0	0	0	0	0
chr1-182483829-182488300	0	0	0	0	0	0	0	0
chr1-182514606-182518949	0	0	0	0	0	0	0	0
chr1-182563824-182565473	0	2	0	0	0	0	0	0
chr1-18263096-18265186	0	3	0	2	0	0	1	1
chr1-182748688-182750131	0	0	0	0	0	0	0	0
chr1-182763387-182767459	0	2	0	0	0	0	0	0
chr1-182950744-182964906	0	0	0	0	0	0	0	0
chr1-183677972-183686322	0	0	0	0	0	0	0	0
chr1-184006569-184014547	0	1	0	0	0	0	0	0
chr1-184023636-184034426	0	0	0	0	0	0	0	0
chr1-184579075-184580659	0	0	0	0	0	0	0	0
chr1-184722382-184738467	0	0	0	0	0	0	0	0
chr1-184799635-184811982	0	0	0	0	0	0	0	0
chr1-184819267-184824568	0	0	0	0	0	0	0	0
chr1-184843337-184848073	0	0	0	0	0	0	0	0
chr1-184875126-184888274	0	0	0	0	0	0	0	0
chr1-184988974-185002340	0	0	0	0	1	0	0	0
chr1-185204150-185205850	0	0	0	0	0	0	0	0
chr1-185240407-185243176	0	0	0	0	0	0	0	0
chr1-185308485-185318413	0	0	0	0	0	0	0	0
chr1-185326862-185332417	0	0	0	0	0	0	0	0
chr1-185353980-185365412	0	0	0	0	0	0	0	0
chr1-185439433-185450779	0	0	0	0	0	0	0	0
chr1-185453675-185454853	0	0	0	0	0	0	0	0
chr1-186114090-186119912	0	0	0	0	0	0	0	0
chr1-186675545-186678863	0	0	0	0	2	0	0	0
chr1-186702108-186717497	0	0	0	0	3	0	0	0
chr1-186747666-186753341	0	0	0	0	0	0	0	0
chr1-186966175-186972070	0	0	0	0	0	0	0	0
chr1-187120193-187126174	0	2	0	1	0	0	0	1
chr1-187214099-187216509	0	1	0	0	0	0	0	0
chr1-187602020-187609988	0	0	0	0	0	0	0	0
chr1-188259369-188263487	0	0	0	0	0	0	0	0
chr1-188519136-188525157	0	0	0	0	0	0	0	0
chr1-188616491-188625664	0	0	0	0	1	0	0	0
chr1-188756118-188761732	0	0	0	0	0	0	0	0
chr1-189006766-189010672	0	1	0	0	0	0	0	0
chr1-189342690-189345283	0	0	0	0	0	0	0	0
chr1-189687898-189692067	0	0	0	0	0	0	0	0
chr1-18969542-18970250	0	0	0	0	0	0	0	0
chr1-189724776-189728902	0	0	0	0	0	0	0	0
chr1-189920740-189927954	0	0	0	0	0	0	0	0
chr1-190167958-190174085	0	0	0	0	0	0	0	0
chr1-190907542-190915506	0	0	0	0	0	0	0	0
chr1-190924527-190926022	0	0	0	0	0	0	0	0
chr1-190977695-190981800	0	1	0	0	0	0	1	0
chr1-19101052-19103235	0	0	0	0	0	0	0	0
chr1-191023686-191026341	0	1	0	0	0	0	1	0
chr1-191029060-191037021	0	1	0	0	0	0	1	0
chr1-19103236-19105402	0	0	0	0	0	0	0	0
chr1-191062627-191063552	0	1	0	0	0	0	1	0
chr1-191093524-191112658	0	1	0	0	0	0	1	0
chr1-191161613-191166350	0	0	0	0	0	0	0	0
chr1-191178683-191187967	0	0	0	0	0	0	0	0
chr1-191314735-191322130	0	0	0	0	0	0	0	0
chr1-191322131-191330694	0	0	0	0	0	0	0	0
chr1-191396049-191398668	0	0	0	0	0	0	0	0
chr1-191570551-191576365	0	0	0	0	0	0	0	0
chr1-191717144-191721353	0	0	0	0	0	0	0	0
chr1-191761512-191764644	0	0	0	0	0	0	0	0
chr1-191772048-191777923	0	0	0	0	0	0	0	0
chr1-191820759-191825024	0	0	0	0	0	0	0	0
chr1-191895138-191916039	0	0	0	0	0	0	0	0
chr1-191974167-191977960	0	0	0	0	0	0	0	0
chr1-191984177-192000571	0	0	0	0	0	0	0	0
chr1-19208109-19212989	0	0	0	0	0	0	0	0
chr1-192087972-192094028	0	0	0	0	0	0	0	0
chr1-192134336-192141653	0	1	0	0	0	0	1	0
chr1-192190135-192198063	0	0	0	0	0	0	0	0
chr1-192741024-192748267	0	0	0	0	0	0	0	0
chr1-192770208-192772449	0	0	0	0	0	0	0	0
chr1-192834195-192835711	0	0	0	0	0	0	0	0
chr1-192853863-192856216	0	0	0	0	0	0	0	0
chr1-193030174-193038943	0	0	0	0	0	0	0	0
chr1-193127589-193136993	0	0	0	0	0	0	0	0
chr1-193151867-193155981	0	0	0	0	0	0	0	0
chr1-193167963-193171532	0	0	0	0	0	0	0	0
chr1-193187271-193190775	0	0	0	0	0	0	0	0
chr1-193195041-193204339	0	0	0	0	0	0	0	0
chr1-193207524-193220566	0	0	0	0	0	0	0	0
chr1-193258886-193271657	0	0	0	0	0	0	0	0
chr1-193271658-193276862	0	0	0	0	0	0	0	0
chr1-193300356-193303688	0	0	0	0	0	0	0	0
chr1-193369581-193376900	0	0	0	0	0	0	0	0
chr1-193503744-193516605	0	0	0	0	3	0	0	0
chr1-194614632-194622819	0	0	0	0	0	0	0	0
chr1-194819163-194822283	0	0	0	0	0	0	0	0
chr1-194931090-194941314	0	0	0	0	0	0	0	0
chr1-195036905-195038514	0	0	0	0	0	0	0	0
chr1-195091300-195097904	0	0	0	0	0	0	0	0
chr1-19510887-19515232	0	0	0	0	0	0	0	0
chr1-195126513-195131957	0	0	0	0	0	0	0	0
chr1-195173544-195180003	0	0	0	0	0	0	0	0
chr1-195215726-195230235	0	0	0	0	0	0	0	0
chr1-19919575-19926457	0	0	0	0	0	0	0	0
chr1-20381001-20382547	0	0	0	0	0	0	0	0
chr1-20442132-20445238	0	0	0	0	0	0	0	0
chr1-20601683-20619185	0	0	0	0	0	0	0	0
chr1-20677339-20682750	0	0	0	0	0	1	0	0
chr1-20682751-20693490	0	0	0	0	0	0	0	0
chr1-20723713-20731363	0	0	0	0	0	1	0	0
chr1-20784125-20792135	0	0	0	0	0	0	0	0
chr1-20818174-20824295	0	0	0	0	0	1	0	0
chr1-20837984-20843069	0	0	0	0	0	1	0	0
chr1-20881715-20892924	0	0	0	0	0	1	0	0
chr1-20913220-20917749	0	0	0	0	0	0	0	0
chr1-20950452-20955011	0	0	0	0	0	0	0	0
chr1-21077604-21079682	0	0	0	0	0	0	0	0
chr1-21217611-21222125	0	0	0	0	0	0	0	0
chr1-21238442-21243271	0	0	0	0	0	0	0	0
chr1-21297926-21308409	0	0	0	0	0	0	0	0
chr1-21960221-21962221	0	0	0	0	0	0	0	0
chr1-22904301-22905026	0	2	0	0	0	0	0	0
chr1-23099317-23105521	0	0	0	0	0	0	0	0
chr1-23243754-23247924	0	0	0	0	0	0	0	0
chr1-23253543-23258067	0	0	0	0	0	0	0	0
chr1-23271886-23272419	0	0	0	0	0	0	0	0
chr1-23289912-23294021	0	0	0	0	0	0	0	0
chr1-23382238-23383595	0	0	0	0	0	0	0	0
chr1-23757413-23764604	0	0	0	0	0	0	0	0
chr1-23919427-23925142	0	0	0	0	0	0	0	0
chr1-24000570-24014397	0	0	0	0	0	1	0	0
chr1-24099230-24100831	0	0	0	0	0	1	0	0
chr1-24175393-24177736	0	0	0	0	0	0	0	0
chr1-24542458-24549911	0	0	0	0	0	0	0	0
chr1-24586477-24591462	0	0	0	0	0	0	0	0
chr1-24601298-24613437	0	0	0	0	0	0	0	0
chr1-24675664-24680847	0	0	0	0	0	0	0	0
chr1-25279287-25292655	0	0	0	0	0	0	0	0
chr1-25449786-25453576	0	0	0	0	0	0	0	0
chr1-25816528-25832602	0	0	0	0	0	0	0	0
chr1-26564962-26567751	0	0	0	0	0	0	0	0
chr1-26687342-26688902	0	0	0	0	0	0	0	0
chr1-27039972-27044224	0	0	0	0	0	0	0	0
chr1-27071016-27078428	0	0	0	0	0	0	0	0
chr1-28778349-28780991	0	0	0	0	0	0	0	0
chr1-28851735-28868160	0	0	0	0	0	0	0	0
chr1-29300553-29304510	0	0	0	0	0	0	0	0
chr1-29360176-29363002	0	0	0	0	0	0	0	0
chr1-30717199-30720501	0	0	0	0	0	0	0	0
chr1-30871919-30875041	0	0	0	0	0	0	0	0
chr1-30947286-30950452	0	0	0	0	0	0	0	0
chr1-30974151-30988158	0	0	0	0	0	0	0	0
chr1-30997090-31005441	0	0	0	0	0	0	0	0
chr1-3100832-3102475	0	1	0	0	0	0	0	0
chr1-31176188-31176804	0	2	0	0	0	0	0	0
chr1-31222441-31230272	0	0	0	0	0	0	0	0
chr1-31253897-31260376	0	0	0	0	0	0	0	0
chr1-31651769-31660100	0	0	0	0	0	0	0	0
chr1-32171564-32178941	0	0	0	0	0	0	0	0
chr1-32206769-32214198	0	0	0	0	0	0	0	0
chr1-32566243-32569866	0	0	0	0	0	0	0	0
chr1-33186371-33194203	0	0	0	0	0	0	0	0
chr1-33290657-33296195	0	0	0	2	0	0	0	0
chr1-33669655-33670229	0	0	0	0	0	0	0	0
chr1-33719030-33722654	0	0	0	0	0	0	0	0
chr1-33748317-33759585	0	0	0	0	0	0	0	0
chr1-33809639-33816896	0	0	0	0	0	0	0	0
chr1-33904985-33909866	0	0	0	0	1	0	0	0
chr1-33980737-33983122	0	0	0	0	1	0	0	0
chr1-34403436-34403591	0	0	0	0	0	0	0	0
chr1-34429362-34448602	0	0	0	0	0	0	0	0
chr1-34451093-34459938	0	0	0	0	0	0	0	0
chr1-34494948-34499834	0	0	0	1	0	0	0	0
chr1-34534851-34544032	0	0	0	0	0	0	0	0
chr1-34555930-34564464	0	0	0	1	0	0	0	0
chr1-34573907-34582607	0	0	0	1	0	0	0	0
chr1-3465870-3467675	0	1	1	0	0	0	0	0
chr1-34706617-34725689	0	0	0	0	0	0	0	0
chr1-34842020-34843866	0	0	0	0	1	0	0	0
chr1-34845533-34853524	0	0	0	0	1	0	0	0
chr1-35175497-35188657	0	1	0	0	0	0	0	0
chr1-35757779-35765541	0	0	0	0	0	0	0	0
chr1-36067749-36070954	0	0	0	0	0	0	0	0
chr1-36243498-36248829	0	0	0	0	0	0	0	0
chr1-36268372-36275449	0	0	0	0	0	0	0	0
chr1-36306158-36319153	0	0	0	0	0	0	0	0
chr1-36368572-36369600	0	0	0	0	0	0	0	0
chr1-36414232-36416909	0	0	0	0	0	0	0	0
chr1-36445160-36453002	0	0	0	0	0	0	0	0
chr1-36471405-36473794	0	0	0	0	0	0	0	0
chr1-36511206-36515707	0	0	0	0	1	0	0	0
chr1-36528305-36535793	0	0	0	0	1	0	0	0
chr1-36543757-36549063	0	0	0	1	1	0	0	1
chr1-36554706-36563217	0	0	0	0	1	0	0	0
chr1-36657243-36668471	0	0	0	1	1	0	0	1
chr1-36668472-36692019	0	0	0	1	1	0	0	1
chr1-3669625-3675236	0	1	1	0	0	0	0	0
chr1-36713892-36720338	0	0	0	1	1	0	0	1
chr1-3676617-3679249	0	1	0	0	0	0	0	0
chr1-36937046-36944963	0	0	0	0	0	0	0	0
chr1-36953061-36970592	0	0	0	0	0	0	0	0
chr1-37017204-37028500	0	0	0	0	0	0	0	0
chr1-37152528-37155765	0	1	0	1	0	0	0	1
chr1-37213091-37219684	0	1	0	1	0	0	0	1
chr1-37296279-37301754	0	0	0	0	0	0	0	0
chr1-37326575-37338994	0	0	0	0	0	0	0	0
chr1-37428316-37438301	0	0	0	0	1	0	0	0
chr1-37539415-37548808	0	0	0	0	0	0	0	0
chr1-37610559-37617851	0	0	0	0	1	0	0	0
chr1-37717809-37722327	0	0	0	0	1	0	0	0
chr1-3777621-3784092	0	0	0	2	0	0	0	0
chr1-37864585-37865917	0	0	0	0	1	0	0	0
chr1-37867138-37872575	0	0	0	0	0	0	0	0
chr1-37888642-37891471	0	0	0	0	0	0	0	0
chr1-37916441-37927226	0	0	0	0	0	0	0	0
chr1-37956981-37960660	0	0	0	0	0	0	0	0
chr1-37995400-38001330	0	0	0	0	1	0	0	0
chr1-38128429-38131804	0	0	0	0	0	0	0	0
chr1-38233522-38240044	0	0	0	0	0	0	0	0
chr1-38305910-38310990	0	0	0	0	0	0	0	0
chr1-38383923-38390232	0	0	0	0	0	0	0	0
chr1-38659290-38669100	0	0	0	0	0	0	0	0
chr1-38895742-38902574	0	0	0	0	0	0	0	0
chr1-38929764-38939422	0	0	0	0	0	0	0	0
chr1-38982964-38988642	0	0	0	0	0	0	0	0
chr1-39192712-39194363	0	0	0	0	0	0	0	0
chr1-39364646-39370266	0	0	0	0	0	0	0	0
chr1-39473201-39488192	0	0	0	0	0	0	0	0
chr1-39517115-39522576	0	0	0	0	0	0	0	0
chr1-39530968-39544037	0	0	0	0	0	1	0	0
chr1-39547122-39550905	0	0	0	0	0	1	0	0
chr1-39570244-39577533	0	0	0	0	0	1	0	0
chr1-39649888-39657490	0	0	0	0	0	1	0	0
chr1-39716092-39723800	0	0	0	0	0	0	0	0
chr1-39798687-39806181	0	0	0	0	0	0	0	0
chr1-39899987-39902082	0	0	0	0	0	0	0	0
chr1-40081226-40086377	0	0	0	0	0	0	0	0
chr1-40211554-40227673	0	0	0	0	0	0	0	0
chr1-40322879-40328446	0	0	0	0	0	0	0	0
chr1-40426904-40436474	0	0	0	0	0	0	0	0
chr1-40464098-40465867	0	0	0	0	0	0	0	0
chr1-40514397-40516253	0	0	0	0	0	0	0	0
chr1-40577287-40585088	0	0	0	0	0	0	0	0
chr1-40607110-40610201	0	0	0	0	0	0	0	0
chr1-40676504-40691583	0	0	0	0	0	0	0	0
chr1-40790151-40791002	0	0	0	0	0	0	0	0
chr1-40802550-40819580	0	0	0	0	0	0	0	0
chr1-42227240-42230717	0	0	0	0	0	0	0	0
chr1-42666395-42677227	0	0	0	0	0	0	0	0
chr1-42695063-42702453	0	0	0	0	0	0	0	0
chr1-42845141-42853297	0	1	0	0	0	0	0	0
chr1-42866404-42869351	0	1	0	0	0	0	0	0
chr1-42948981-42959184	0	0	0	0	0	0	0	0
chr1-43026139-43036224	0	0	0	0	0	0	0	0
chr1-43036225-43041422	0	0	0	0	0	0	0	0
chr1-43087136-43101217	0	0	0	0	0	0	0	0
chr1-43162646-43166639	0	0	0	0	0	2	0	0
chr1-43445167-43447573	0	0	0	0	0	0	0	0
chr1-4359998-4362528	0	1	0	0	0	0	0	0
chr1-43729709-43730738	0	0	0	0	0	0	0	0
chr1-43827650-43831378	0	0	0	0	0	0	0	0
chr1-43902695-43908606	0	0	0	0	0	0	0	0
chr1-43915677-43921601	0	1	0	0	0	0	0	0
chr1-44015956-44020572	0	1	0	0	0	0	0	0
chr1-44057918-44066929	0	0	0	0	0	0	0	0
chr1-44097956-44112440	0	0	0	0	0	0	0	0
chr1-44112763-44120643	0	0	0	0	0	0	0	0
chr1-44145001-44149859	0	0	0	0	0	0	0	0
chr1-44216650-44228573	1	1	0	0	0	0	0	0
chr1-44466437-44472638	0	0	0	0	0	0	0	0
chr1-44549007-44552517	0	0	0	0	0	0	0	0
chr1-4495519-4498339	0	0	0	1	0	0	0	1
chr1-4521936-4530090	0	1	0	1	0	0	0	1
chr1-45308632-45314866	0	0	0	0	0	0	0	0
chr1-45684712-45685957	0	1	0	1	0	0	1	1
chr1-45791138-45796815	0	0	0	0	0	0	0	0
chr1-45924504-45928090	0	0	0	0	0	0	0	0
chr1-46010296-46015817	0	0	0	0	0	0	0	0
chr1-46027720-46030873	0	0	0	0	0	0	0	0
chr1-46848664-46855527	0	0	0	0	1	0	0	0
chr1-4722492-4723502	0	1	0	0	0	0	0	0
chr1-4776395-4786025	2	0	0	1	0	0	0	1
chr1-48462075-48465717	0	0	0	0	0	0	0	0
chr1-4856126-4861117	0	0	0	0	0	0	0	0
chr1-4879113-4882952	0	0	0	0	0	0	0	0
chr1-49094879-49095702	0	0	0	0	0	0	0	0
chr1-49243678-49252620	0	0	0	0	0	0	0	0
chr1-4969970-4971074	0	0	0	0	0	0	0	0
chr1-5064144-5070493	0	0	0	0	0	0	0	0
chr1-5082933-5086119	0	0	0	0	0	0	0	0
chr1-50900342-50901607	0	1	0	0	0	0	1	0
chr1-51014836-51023096	0	0	0	0	0	0	0	0
chr1-51287784-51289954	0	0	0	0	0	0	0	0
chr1-51476756-51479190	0	0	0	0	0	1	0	0
chr1-51915396-51918081	0	1	0	0	2	1	0	0
chr1-51932290-51941688	0	1	0	0	2	1	0	0
chr1-51986535-51988289	0	1	0	0	0	0	0	0
chr1-52090894-52092051	0	1	0	0	0	0	0	0
chr1-52118889-52120451	0	0	0	0	0	0	0	0
chr1-52230019-52236606	0	0	0	0	0	0	0	0
chr1-52443759-52445762	0	0	0	0	0	0	0	0
chr1-52499860-52502218	1	0	0	0	0	0	0	0
chr1-52628771-52631082	0	0	0	0	0	0	0	0
chr1-52725850-52734196	0	0	0	0	0	0	0	0
chr1-52837344-52848258	0	0	2	0	0	0	0	0
chr1-52960869-52964315	0	0	0	0	0	0	0	0
chr1-53061368-53064192	0	0	0	0	0	0	0	0
chr1-53182679-53189326	0	0	0	0	0	0	0	0
chr1-53291407-53297491	0	0	0	0	0	0	0	0
chr1-53311930-53313713	0	0	0	0	0	0	0	0
chr1-53779329-53790086	0	0	0	0	2	0	0	0
chr1-53885278-53889281	0	0	0	0	2	0	0	0
chr1-54188061-54203627	0	0	0	0	0	0	0	0
chr1-54246061-54251968	0	0	0	0	0	0	0	0
chr1-54435151-54441031	0	0	0	0	0	0	0	0
chr1-54471444-54477219	0	0	0	0	0	0	0	0
chr1-54555594-54558489	0	0	1	0	0	0	0	0
chr1-54918683-54926638	0	0	0	0	0	0	0	0
chr1-55024381-55033594	0	0	0	0	0	0	0	0
chr1-55051510-55057519	0	0	0	0	0	0	0	0
chr1-55082804-55089058	0	0	0	0	0	0	0	0
chr1-55130313-55131744	0	1	0	0	0	0	0	0
chr1-55221041-55233581	0	0	0	0	0	0	0	0
chr1-55236227-55237858	0	1	0	0	0	0	0	0
chr1-55361086-55364612	0	3	0	0	0	0	0	0
chr1-55398370-55407560	0	0	0	0	0	0	0	0
chr1-5583243-5591792	0	0	0	0	0	0	0	0
chr1-5643838-5646868	0	0	0	0	0	0	0	0
chr1-56633455-56641223	0	0	0	0	0	0	0	0
chr1-56969302-56978625	0	0	0	0	1	0	0	0
chr1-57377408-57379137	0	0	0	0	1	0	0	0
chr1-57404526-57407377	0	0	1	0	1	0	0	0
chr1-57419857-57423895	0	0	0	0	0	0	0	0
chr1-57466698-57469655	0	0	1	0	0	0	0	0
chr1-57766534-57777666	0	0	1	0	0	0	0	0
chr1-57861910-57868364	0	0	0	0	0	0	0	0
chr1-57913810-57917250	0	0	0	0	0	0	0	0
chr1-57994014-57997489	0	0	0	0	0	0	0	0
chr1-58016630-58023988	0	0	0	0	0	0	0	0
chr1-58024233-58031341	0	0	0	0	0	0	0	0
chr1-58110317-58116306	0	0	0	0	0	0	0	0
chr1-58148459-58156118	0	0	0	0	0	0	0	0
chr1-58202947-58213913	0	1	0	0	0	0	0	0
chr1-58278143-58278575	0	0	0	0	0	0	0	0
chr1-58391532-58394303	0	0	0	0	0	0	0	0
chr1-58423960-58425904	0	0	0	0	0	0	0	0
chr1-58444723-58446775	0	2	0	0	0	0	0	0
chr1-58455491-58468264	0	0	0	0	0	0	0	0
chr1-58497572-58507397	0	2	0	0	0	0	0	0
chr1-58584640-58587019	0	0	0	0	0	0	0	0
chr1-58708713-58712454	0	0	0	0	0	0	0	0
chr1-58969737-58974704	0	0	0	0	0	0	0	0
chr1-59003411-59004596	0	0	0	0	0	0	0	0
chr1-59004597-59006432	0	0	0	0	0	0	0	0
chr1-59069634-59074114	0	0	0	0	0	0	0	0
chr1-59092177-59098520	0	0	0	0	0	0	0	0
chr1-59118086-59121224	0	0	0	0	0	0	0	0
chr1-5914461-5921189	0	0	0	0	0	0	0	0
chr1-59156257-59163393	0	0	0	0	0	0	0	0
chr1-59235886-59240322	0	0	0	0	2	1	0	0
chr1-59249398-59257676	0	0	0	0	2	0	0	0
chr1-59481053-59482614	0	0	0	0	2	1	0	0
