target.ID	ESC_REDE	ESC_noclass	TSC_REDE	TSC_noclass	ESC_NEDE	TSC_NEDE	ESC_NonEnh	TSC_NonEnh
chr19-24064269-24076544	0	1	0	0	0	0	0	0
chr19-25514568-25526809	0	0	0	0	1	0	0	0
chr19-26877202-26878358	0	0	0	0	1	0	0	0
chr19-26894782-26903098	0	1	0	0	0	0	1	0
chr19-28125700-28133665	0	0	0	0	1	0	0	0
chr19-28884696-28899050	0	1	0	0	0	0	1	0
chr19-29267986-29272707	0	0	0	0	0	1	0	0
chr19-29350417-29359267	0	0	0	0	1	1	0	0
chr19-29462878-29467754	0	1	0	0	0	0	0	0
chr19-29755316-29765180	0	0	1	0	0	0	0	0
chr19-29884198-29892533	0	1	0	0	0	0	1	0
chr19-30559596-30573223	0	0	1	0	0	0	0	0
chr19-31099590-31105011	0	0	0	0	1	0	0	0
chr19-32194194-32202402	0	0	0	0	0	1	0	0
chr19-32953016-32957382	0	0	0	0	1	0	0	0
chr19-34531257-34538972	0	1	0	0	0	0	0	0
chr19-34616621-34618920	0	0	0	1	0	0	0	1
chr19-34652264-34654628	0	1	0	0	0	0	0	0
chr19-3592724-3609152	0	0	0	1	0	0	0	0
chr19-37481123-37495657	0	0	0	0	1	0	0	0
chr19-37739414-37740820	0	0	0	0	0	1	0	0
chr19-37766013-37766982	0	0	1	0	0	0	0	0
chr19-37858358-37861358	0	0	0	0	0	1	0	0
chr19-37875126-37879825	0	0	0	0	1	1	0	0
chr19-38046729-38052730	0	1	0	0	0	0	0	0
chr19-38056329-38057626	0	1	0	0	0	0	0	0
chr19-38063578-38069360	0	0	1	0	0	0	0	0
chr19-38320675-38322355	0	0	0	0	1	0	0	0
chr19-38339761-38352633	0	1	1	0	1	0	0	0
chr19-3839732-3846393	0	0	0	0	1	0	0	0
chr19-38412450-38415145	0	1	0	0	0	0	0	0
chr19-38503217-38514428	0	0	0	0	1	0	0	0
chr19-39186239-39189519	0	1	0	0	0	0	1	0
chr19-40450474-40462723	0	0	0	0	1	0	0	0
chr19-41013565-41015749	0	0	0	0	1	0	0	0
chr19-41366524-41369232	0	1	0	0	0	0	1	0
chr19-41418770-41421970	0	1	0	0	0	0	0	0
chr19-41989700-42000378	0	0	0	0	1	0	0	0
chr19-42008590-42009372	0	0	0	0	1	0	0	0
chr19-43421851-43425173	0	1	0	0	0	0	0	0
chr19-43657551-43672880	0	0	0	0	0	1	0	0
chr19-43797486-43809511	0	0	0	0	1	0	0	0
chr19-44014544-44029229	0	1	0	0	0	0	0	0
chr19-44048599-44049813	0	0	0	0	1	0	0	0
chr19-44321723-44323920	0	1	0	0	0	0	0	0
chr19-44325863-44331819	0	2	0	0	0	0	1	0
chr19-44389583-44392392	0	0	0	0	1	0	0	0
chr19-45288527-45298132	0	0	0	0	1	0	0	0
chr19-45606507-45615270	0	0	0	0	1	0	0	0
chr19-45620570-45627188	0	0	0	0	1	0	0	0
chr19-45874022-45882963	0	0	0	0	1	0	0	0
chr19-46238723-46246645	0	0	0	0	1	0	0	0
chr19-46482799-46491346	0	0	0	0	1	0	0	0
chr19-46509517-46533421	0	0	0	0	1	0	0	0
chr19-46642120-46648910	0	0	0	0	1	0	0	0
chr19-46803898-46809489	0	1	0	0	0	0	0	0
chr19-47169361-47170814	0	1	0	0	0	0	0	0
chr19-4780956-4786927	0	0	0	0	1	0	0	0
chr19-4851059-4851786	0	0	1	0	0	0	0	0
chr19-50018015-50027284	0	1	0	0	0	0	1	0
chr19-50440180-50446968	0	0	0	0	1	0	0	0
chr19-5057076-5065276	0	0	0	0	2	0	0	0
chr19-5223807-5230160	0	1	0	0	0	0	0	0
chr19-53683358-53690711	0	0	1	0	0	0	0	0
chr19-5385742-5388170	0	1	0	0	0	0	1	0
chr19-5579282-5582094	0	2	0	0	0	0	0	0
chr19-57372983-57383849	0	0	0	0	0	1	0	0
chr19-57575103-57580807	0	0	0	0	1	0	0	0
chr19-58559782-58566060	0	0	0	1	0	0	0	1
chr19-59200007-59212041	0	1	0	0	0	0	0	0
chr19-59585987-59589396	0	0	0	0	1	0	0	0
chr19-6672990-6677182	0	0	0	0	1	0	0	0
chr19-7369413-7370480	1	0	0	0	0	0	0	0
chr19-8552419-8555041	0	1	0	0	0	0	0	0
chr19-8993638-9003517	0	0	0	0	2	0	0	0
chr19-9073545-9082197	0	0	0	0	1	0	0	0
chr19-9166865-9170147	0	1	0	0	0	0	0	0
chr2-101755441-101758502	0	0	0	0	1	0	0	0
chr2-102545859-102549988	0	0	0	1	0	0	0	1
chr2-10262194-10266506	0	0	0	0	1	0	0	0
chr2-10272014-10273572	0	1	0	0	0	0	0	0
chr2-102813152-102815742	0	0	0	0	1	0	0	0
chr2-10283997-10287524	0	0	0	0	0	1	0	0
chr2-10325441-10335523	0	0	0	0	1	0	0	0
chr2-103307388-103311700	0	0	0	0	1	0	0	0
chr2-103360063-103368433	0	0	0	0	1	0	0	0
chr2-103435435-103439286	0	0	0	0	0	1	0	0
chr2-103654832-103664966	0	1	0	0	0	0	0	0
chr2-103818606-103829786	0	0	0	0	0	1	0	0
chr2-104136623-104142390	0	0	0	1	0	0	0	0
chr2-105691114-105694250	0	0	0	0	1	0	0	0
chr2-106553710-106567663	0	0	0	0	1	0	0	0
chr2-10666228-10672367	0	1	0	0	0	0	0	0
chr2-106675537-106680404	0	0	0	0	1	0	0	0
chr2-106746005-106752353	0	0	0	0	1	0	0	0
chr2-106903086-106907035	0	0	1	0	0	0	0	0
chr2-106985389-106987859	0	1	0	0	0	0	1	0
chr2-10971890-10980641	0	0	0	0	0	1	0	0
chr2-110613821-110614752	0	1	0	0	0	0	0	0
chr2-111235550-111245183	0	0	0	1	0	0	0	0
chr2-112762406-112769971	0	0	1	0	0	0	0	0
chr2-11550467-11558491	0	1	0	0	0	0	0	0
chr2-115677339-115685253	0	0	0	0	1	0	0	0
chr2-115724151-115727998	0	0	0	0	1	0	0	0
chr2-11676625-11683971	0	1	0	0	0	0	0	0
chr2-116969944-116977722	0	0	0	0	1	0	0	0
chr2-118178382-118184971	0	0	0	0	1	0	0	0
chr2-118501004-118508288	0	2	0	0	0	0	2	0
chr2-119798189-119806395	0	0	0	0	1	0	0	0
chr2-119806396-119811681	0	0	0	0	1	0	0	0
chr2-121476486-121478194	0	1	0	0	0	0	0	0
chr2-121885870-121899622	1	0	0	0	0	0	0	0
chr2-12203653-12209215	0	1	0	0	0	0	0	0
chr2-122251997-122261124	0	0	0	1	0	0	0	0
chr2-122573458-122585679	0	1	0	0	0	0	0	0
chr2-122658754-122667762	0	0	2	0	0	0	0	0
chr2-124145397-124149369	0	0	0	0	1	0	0	0
chr2-12421287-12424075	0	2	0	0	0	0	0	0
chr2-12432230-12440888	0	1	0	0	0	0	0	0
chr2-125798108-125808194	0	2	0	0	0	0	1	0
chr2-126291231-126305891	0	1	0	0	0	0	0	0
chr2-126509505-126514477	0	0	0	1	0	0	0	1
chr2-126982560-126986025	0	0	0	0	0	1	0	0
chr2-12874608-12882056	0	0	0	1	0	0	0	0
chr2-129103663-129115150	0	0	0	1	0	0	0	1
chr2-129420753-129421396	0	1	0	0	0	0	0	0
chr2-129456150-129459972	0	0	0	1	0	0	0	1
chr2-131029413-131030046	0	0	0	0	0	1	0	0
chr2-131252153-131253442	0	1	0	0	0	0	0	0
chr2-132599355-132604117	0	0	0	0	0	1	0	0
chr2-132644412-132653446	0	0	0	0	1	0	0	0
chr2-132799836-132804968	0	1	0	0	0	0	0	0
chr2-132823899-132827448	0	0	0	1	0	0	0	0
chr2-13370020-13372140	0	0	0	0	1	0	0	0
chr2-134499164-134500729	0	1	0	0	0	0	0	0
chr2-135349990-135356045	0	0	1	0	0	0	0	0
chr2-135558889-135562120	0	0	0	0	1	0	0	0
chr2-135726083-135743023	0	0	0	0	0	1	0	0
chr2-135987140-135991824	0	1	0	0	0	0	1	0
chr2-137091402-137094703	0	0	0	0	1	0	0	0
chr2-137097164-137099670	0	0	0	0	1	0	0	0
chr2-13766215-13768300	0	0	0	0	1	0	0	0
chr2-138510276-138516290	0	1	0	0	0	0	0	0
chr2-141407589-141411487	1	0	0	0	0	0	0	0
chr2-143114628-143118375	0	1	0	0	0	0	0	0
chr2-144310116-144324556	0	0	0	0	1	0	0	0
chr2-144399833-144400406	0	0	0	0	1	0	0	0
chr2-144415395-144430868	0	0	0	0	1	0	0	0
chr2-144483430-144497309	0	0	0	1	0	0	0	1
chr2-14532143-14535588	0	1	0	0	0	0	1	0
chr2-145805273-145819528	0	0	0	0	0	1	0	0
chr2-146055510-146063928	0	0	0	0	1	0	0	0
chr2-146290694-146296216	0	0	0	0	1	0	0	0
chr2-146298681-146300461	0	0	0	0	1	0	0	0
chr2-146617133-146625465	0	0	0	0	1	0	0	0
chr2-146625466-146632128	0	0	0	0	1	0	0	0
chr2-146832706-146838304	0	0	0	0	1	0	0	0
chr2-14834335-14839260	0	1	0	0	0	0	0	0
chr2-149796115-149800356	0	0	0	0	1	0	0	0
chr2-150492589-150495941	0	1	0	0	0	0	0	0
chr2-15061678-15069120	0	0	0	0	1	0	0	0
chr2-150946385-150949571	0	0	1	0	0	0	0	0
chr2-151983397-151993968	0	0	0	0	1	0	0	0
chr2-152819207-152822747	0	0	0	0	1	0	0	0
chr2-152869366-152873678	0	0	0	0	1	0	0	0
chr2-153167563-153169002	0	0	0	0	1	0	0	0
chr2-153350620-153360870	0	0	0	0	0	1	0	0
chr2-153764960-153768597	0	0	0	0	1	0	0	0
chr2-154098224-154104352	0	1	0	0	0	0	1	0
chr2-154460551-154468139	0	0	0	0	1	0	0	0
chr2-154893541-154895150	0	0	1	0	0	0	0	0
chr2-154895151-154900241	0	0	1	0	0	0	0	0
chr2-155087978-155100377	0	1	0	0	0	0	0	0
chr2-156785212-156793640	0	1	0	0	0	0	1	0
chr2-156794471-156802503	0	1	0	0	0	0	0	0
chr2-156978075-156985934	0	0	0	0	1	0	0	0
chr2-157050871-157057115	0	0	0	0	1	0	0	0
chr2-157136005-157139752	0	1	0	0	0	0	0	0
chr2-157839447-157846147	0	0	0	0	1	0	0	0
chr2-157848209-157852842	0	0	0	0	1	0	0	0
chr2-158367142-158373171	0	1	0	0	0	0	0	0
chr2-158831225-158835290	0	0	0	0	1	0	0	0
chr2-159084127-159088266	0	0	0	0	1	0	0	0
chr2-159089501-159102381	0	1	0	0	0	0	0	0
chr2-159191324-159208924	0	1	0	0	0	0	0	0
chr2-160516628-160516791	0	0	0	0	1	0	0	0
chr2-161024341-161028901	0	0	0	0	1	0	0	0
chr2-163077315-163085687	0	0	0	0	1	0	0	0
chr2-163303520-163311612	0	0	1	0	0	0	0	0
chr2-16339718-16345196	0	1	0	0	0	0	0	0
chr2-164105780-164116648	0	0	0	0	0	1	0	0
chr2-164149248-164153498	0	0	0	0	1	0	0	0
chr2-164229589-164234994	0	0	0	2	0	0	0	0
chr2-164426807-164431439	0	0	0	0	1	0	0	0
chr2-164571020-164574725	0	1	0	0	0	0	1	0
chr2-165975019-165979673	0	0	0	0	0	2	0	0
chr2-166654809-166663365	0	0	0	0	1	0	0	0
chr2-167398618-167408329	0	1	0	0	0	0	1	0
chr2-167588858-167591581	0	0	0	1	0	0	0	0
chr2-168689004-168694914	0	0	0	0	1	0	0	0
chr2-168774499-168788584	0	0	0	0	1	0	0	0
chr2-169293326-169297019	0	0	0	0	1	0	0	0
chr2-170072988-170081705	0	1	0	0	0	0	0	0
chr2-170386125-170394590	0	0	0	0	0	1	0	0
chr2-170689468-170691244	0	2	0	0	0	0	0	0
chr2-170771456-170775108	0	0	0	0	1	0	0	0
chr2-171229721-171232209	0	0	0	0	1	0	0	0
chr2-171280544-171286404	0	0	0	0	1	0	0	0
chr2-171875181-171880406	1	0	0	0	0	0	0	0
chr2-172262409-172266954	0	1	0	0	0	0	0	0
chr2-172278155-172283796	0	1	0	0	0	0	1	0
chr2-172507195-172518250	0	0	0	0	1	0	0	0
chr2-172542621-172547559	0	0	0	0	1	0	0	0
chr2-172725584-172737738	0	0	0	0	1	0	0	0
chr2-172760011-172764545	0	0	0	0	0	1	0	0
chr2-173223755-173227627	0	0	0	0	1	0	0	0
chr2-173227628-173247564	0	0	0	0	1	0	0	0
chr2-173247565-173248721	0	0	0	0	1	0	0	0
chr2-173280261-173282248	0	0	0	0	1	0	0	0
chr2-17602123-17604755	0	0	0	0	1	0	0	0
chr2-178591588-178610002	0	1	0	0	0	0	0	0
chr2-17978912-17982934	1	0	0	0	0	0	0	0
chr2-180247241-180251423	0	0	0	0	0	1	0	0
chr2-180275693-180283333	0	0	0	0	1	0	0	0
chr2-180675301-180691879	0	0	0	0	1	0	0	0
chr2-180691880-180694588	0	0	0	0	0	1	0	0
chr2-181981584-181982901	0	1	0	0	0	0	0	0
chr2-18493603-18496939	0	0	1	1	0	0	0	0
chr2-19155602-19162356	0	0	0	0	1	0	0	0
chr2-19620711-19623762	1	0	0	0	0	0	0	0
chr2-20379729-20380935	0	1	0	0	0	0	0	0
chr2-20444901-20447787	0	0	0	0	1	0	0	0
chr2-20653300-20655579	0	0	0	0	2	0	0	0
chr2-20669603-20693000	0	0	0	0	1	0	0	0
chr2-20693001-20695727	0	0	0	0	1	0	0	0
chr2-20723243-20730621	0	0	0	0	1	0	0	0
chr2-20747825-20755420	0	0	0	0	1	1	0	0
chr2-21241324-21250971	0	1	0	0	0	0	0	0
chr2-21456210-21457442	0	1	0	0	0	0	0	0
chr2-21493947-21497546	0	1	0	0	0	0	0	0
chr2-24249282-24252202	0	1	0	0	0	0	0	0
chr2-24321938-24326432	0	1	0	0	0	0	0	0
chr2-25780213-25784104	0	1	0	0	0	0	0	0
chr2-26295019-26305862	0	0	0	0	1	0	0	0
chr2-26630618-26637014	0	0	0	0	1	0	0	0
chr2-26662805-26669725	0	0	0	1	0	0	0	0
chr2-26885740-26890351	0	1	0	0	0	0	0	0
chr2-26890352-26890877	0	0	0	1	0	0	0	1
chr2-26894686-26896389	0	0	1	0	0	0	0	0
chr2-27543636-27547022	0	0	1	0	0	0	0	0
chr2-27571283-27573521	0	0	0	0	1	0	0	0
chr2-27644504-27645093	0	0	0	0	1	0	0	0
chr2-27680859-27684673	0	0	0	0	1	0	0	0
chr2-29454178-29456375	0	0	0	0	1	0	0	0
chr2-29704272-29711954	0	0	0	0	1	0	0	0
chr2-30757992-30772885	0	0	0	0	2	0	0	0
chr2-30775133-30778940	0	0	0	0	1	0	0	0
chr2-30947384-30950008	0	1	0	0	0	0	1	0
chr2-31040184-31043515	0	0	0	0	1	0	0	0
chr2-31071994-31088768	0	0	0	0	1	0	0	0
chr2-31163754-31172084	0	0	0	0	1	0	0	0
chr2-31501443-31503990	0	0	0	0	1	0	0	0
chr2-3244573-3253411	0	1	0	0	0	0	0	0
chr2-32898741-32908938	0	0	0	0	1	0	0	0
chr2-33437106-33446595	0	0	0	0	1	0	0	0
chr2-33882430-33884764	0	0	0	0	1	0	0	0
chr2-34231649-34238239	0	0	0	0	1	0	0	0
chr2-35612985-35618314	0	0	0	0	1	0	0	0
chr2-35961841-35965516	0	0	0	1	0	0	0	0
chr2-36365349-36369924	0	1	0	0	0	0	1	0
chr2-36708919-36714194	0	1	0	0	0	0	1	0
chr2-36714195-36715535	0	1	0	0	0	0	1	0
chr2-37040890-37046809	0	0	0	1	0	0	0	0
chr2-37260099-37271001	0	1	0	0	0	0	1	0
chr2-37424097-37429548	0	1	0	0	0	0	0	0
chr2-38183227-38189075	0	0	0	0	1	0	0	0
chr2-38545527-38548059	0	0	0	0	1	0	0	0
chr2-38589944-38598143	0	0	0	0	1	0	0	0
chr2-38823726-38826424	0	0	0	0	0	1	0	0
chr2-3902068-3918048	0	0	1	0	0	0	0	0
chr2-40252970-40260723	0	1	0	0	0	0	0	0
chr2-40329712-40334702	0	0	0	0	1	0	0	0
chr2-43525280-43528883	0	1	0	0	0	0	0	0
chr2-4571398-4576671	0	0	0	0	1	0	0	0
chr2-4584580-4586863	0	0	0	0	0	1	0	0
chr2-4920319-4926931	0	1	0	0	0	0	0	0
chr2-4963840-4970150	0	1	0	0	0	0	0	0
chr2-50307433-50311764	0	1	0	0	0	0	0	0
chr2-5071229-5077959	0	0	0	0	1	0	0	0
chr2-50994730-51001058	0	0	0	1	0	0	0	0
chr2-51135584-51140205	0	0	0	0	1	0	0	0
chr2-52371866-52375645	0	1	0	0	0	0	0	0
chr2-5263653-5265412	0	0	0	1	0	0	0	1
chr2-5265701-5269236	0	0	0	1	0	0	0	1
chr2-5269237-5270290	0	1	0	0	0	0	0	0
chr2-5280675-5287202	0	1	0	0	0	0	0	0
chr2-55599346-55605098	0	2	0	0	0	0	2	0
chr2-5584320-5589093	0	0	0	0	1	0	0	0
chr2-57227783-57235791	0	0	0	0	1	0	0	0
chr2-5735372-5737628	0	0	0	0	1	0	0	0
chr2-59125923-59135428	0	0	1	0	0	0	0	0
chr2-59888994-59900827	0	1	0	0	0	0	0	0
chr2-60047199-60054237	0	0	0	0	1	0	0	0
chr2-60231601-60238060	0	0	0	0	1	0	0	0
chr2-61398552-61410422	0	0	0	0	1	0	0	0
chr2-61984433-61988277	0	1	0	0	0	0	1	0
chr2-62632348-62644332	0	0	2	0	0	0	0	0
chr2-63219729-63232079	0	0	0	1	0	0	0	0
chr2-6373799-6376368	0	0	0	0	1	0	0	0
chr2-65416323-65423536	1	0	0	0	1	0	0	0
chr2-65496933-65498158	0	0	0	1	0	0	0	1
chr2-65541705-65554698	0	0	0	0	1	0	0	0
chr2-66854509-66860958	0	0	0	1	0	0	0	0
chr2-68791043-68799201	0	0	0	0	0	1	0	0
chr2-69045790-69058466	0	0	0	0	1	0	0	0
chr2-69296765-69302710	0	0	1	0	0	0	0	0
chr2-69543016-69544809	0	0	0	0	1	0	0	0
chr2-69804225-69808660	0	2	0	0	0	0	0	0
chr2-69809870-69812999	0	1	0	0	0	0	1	0
chr2-71804025-71811152	0	0	0	0	0	1	0	0
chr2-72135924-72137677	0	0	0	0	1	0	0	0
chr2-73018610-73028784	0	0	0	0	1	0	0	0
chr2-73040021-73042026	0	0	0	0	1	0	0	0
chr2-73179416-73185078	0	0	0	0	0	1	0	0
chr2-7365809-7367223	0	1	0	0	0	0	0	0
chr2-74581116-74584220	0	2	0	0	0	0	2	0
chr2-75782024-75790096	0	0	0	0	1	0	0	0
chr2-76678620-76680900	0	0	0	0	0	1	0	0
chr2-76680901-76683025	0	0	0	0	0	1	0	0
chr2-77176406-77183177	0	0	0	0	2	0	0	0
chr2-77331276-77342953	1	0	0	0	0	0	0	0
chr2-78872099-78873581	0	0	0	0	1	0	0	0
chr2-79573900-79580291	0	0	0	1	0	0	0	1
chr2-80387316-80394068	0	0	0	1	0	0	0	1
chr2-80437648-80443750	0	0	0	1	0	0	0	1
chr2-84756446-84758189	0	1	0	0	0	0	0	0
chr2-84837194-84837988	0	0	0	0	1	0	0	0
chr2-85453733-85459515	0	0	0	1	0	0	0	1
chr2-85792313-85794812	0	1	0	0	0	0	1	0
chr2-85923430-85936683	0	2	0	0	0	0	0	0
chr2-85952997-85957196	0	2	0	0	0	0	2	0
chr2-86179833-86182565	1	0	0	0	0	0	0	0
chr2-86182566-86188433	0	0	0	1	0	0	0	0
chr2-86351894-86356127	0	1	0	0	0	0	0	0
chr2-87202119-87210598	0	2	0	0	0	0	0	0
chr2-87532739-87536721	1	0	0	0	0	0	0	0
chr2-88057466-88088829	0	1	0	0	0	0	0	0
chr2-88568577-88569576	0	0	0	1	0	0	0	1
chr2-88733040-88744346	0	1	0	0	0	0	0	0
chr2-88941633-88955831	0	0	0	1	0	0	0	1
chr2-89822409-89838444	0	4	0	0	0	0	2	0
chr2-90708026-90710797	0	0	0	0	1	0	0	0
chr2-90929342-90933519	0	0	1	1	0	0	0	0
chr2-91021465-91027694	0	0	0	0	1	0	0	0
chr2-91506157-91521922	0	1	0	0	0	0	0	0
chr2-92418655-92426393	0	0	0	0	1	0	0	0
chr2-92475784-92479488	1	0	0	0	0	0	0	0
chr2-92563947-92566031	0	2	0	0	0	0	2	0
chr2-96252699-96257794	0	0	0	2	0	0	0	0
chr3-100570099-100579959	0	0	1	0	0	0	0	0
chr3-101067875-101073885	0	0	0	0	1	0	0	0
chr3-101143442-101148910	0	0	0	1	0	0	0	1
chr3-101239679-101244951	0	0	0	1	0	0	0	1
chr3-101405268-101417104	0	0	0	0	1	0	0	0
chr3-101563075-101583725	1	0	0	0	0	0	0	0
chr3-101628583-101633310	0	0	0	0	2	0	0	0
chr3-102047136-102050912	0	0	0	0	1	0	0	0
chr3-102188007-102192629	0	0	0	0	1	0	0	0
chr3-102847726-102850402	1	0	0	0	0	0	0	0
chr3-103082374-103087918	0	0	0	0	1	0	0	0
chr3-103196239-103204459	0	1	0	0	0	1	0	0
chr3-103680611-103687160	0	0	0	0	1	0	0	0
chr3-103834780-103843745	1	1	0	0	0	0	0	0
chr3-104684330-104684902	0	0	0	1	0	0	0	1
chr3-104684903-104688298	0	0	0	1	0	0	0	1
chr3-10478826-10482780	0	1	0	0	0	0	0	0
chr3-105810386-105814031	0	0	0	0	1	0	0	0
chr3-105988359-105990747	0	1	0	0	0	0	0	0
chr3-107722460-107723946	0	0	0	1	0	0	0	1
chr3-107802250-107805669	0	1	0	0	0	0	0	0
chr3-10780940-10787893	0	0	0	1	0	0	0	0
chr3-107994804-108001383	1	0	0	0	0	0	0	0
chr3-108058184-108069301	0	2	0	0	0	0	0	0
chr3-108389163-108390686	0	0	0	0	1	0	0	0
chr3-108451984-108455843	0	0	0	0	1	0	0	0
chr3-108646867-108648696	0	2	0	0	0	0	0	0
chr3-108883735-108884997	0	0	0	0	1	0	0	0
chr3-11003751-11008081	0	1	0	0	0	0	0	0
chr3-112163980-112171820	0	1	0	0	0	0	1	0
chr3-113560746-113567332	0	1	0	0	0	0	0	0
chr3-116217407-116219759	0	1	0	0	0	0	0	0
chr3-116722929-116732387	0	1	0	0	0	0	0	0
chr3-117089810-117109243	0	1	0	0	0	0	1	0
chr3-117374671-117377361	0	1	0	0	0	0	0	0
chr3-119602715-119610095	0	0	0	0	1	0	0	0
chr3-120021322-120032845	0	0	0	1	0	0	0	0
chr3-121319969-121323835	0	1	0	0	0	0	0	0
chr3-121538573-121542212	0	0	1	0	1	0	0	0
chr3-121542213-121545215	0	0	0	0	1	0	0	0
chr3-121591846-121594689	0	0	0	0	0	1	0	0
chr3-121616949-121629337	0	0	0	0	1	0	0	0
chr3-121791412-121795324	0	0	0	0	1	0	0	0
chr3-122095014-122100507	0	1	0	0	0	0	0	0
chr3-122260533-122270970	0	1	0	0	0	0	0	0
chr3-122457433-122460879	0	0	0	0	1	0	0	0
chr3-122470567-122473704	0	0	0	0	1	0	0	0
chr3-122476133-122477900	0	0	0	0	1	0	0	0
chr3-122520955-122528652	0	0	0	0	0	1	0	0
chr3-122931919-122940221	0	1	0	0	0	0	0	0
chr3-123790567-123802247	0	1	0	0	0	0	0	0
chr3-124440594-124445475	0	1	0	0	0	0	0	0
chr3-124489912-124495622	0	0	0	1	0	0	0	0
chr3-124571390-124575647	0	1	0	0	0	0	0	0
chr3-126348958-126354620	0	1	0	0	0	0	1	0
chr3-126446490-126452689	0	0	0	0	1	0	0	0
chr3-126555283-126562671	0	1	0	0	0	0	0	0
chr3-129385178-129393051	0	1	0	0	0	0	0	0
chr3-129544004-129547530	0	0	0	0	1	0	0	0
chr3-129768961-129778620	0	1	0	0	0	0	0	0
chr3-130683609-130686516	0	1	0	0	0	0	0	0
chr3-131557015-131561498	0	1	0	0	0	0	0	0
chr3-131801181-131803820	0	0	0	0	1	0	0	0
chr3-132390420-132402711	0	1	0	0	0	0	0	0
chr3-132854687-132865972	0	0	0	0	1	0	0	0
chr3-133357497-133366216	0	0	0	0	1	0	0	0
chr3-133505355-133515448	0	0	0	0	1	0	0	0
chr3-135158597-135174992	0	0	1	0	0	0	0	0
chr3-135681719-135685678	0	0	0	0	1	0	0	0
chr3-135756940-135763370	0	0	0	0	1	0	0	0
chr3-137048569-137052508	0	2	0	0	0	0	1	0
chr3-138273511-138275233	0	1	0	0	0	0	0	0
chr3-138295093-138306125	0	1	0	0	0	0	0	0
chr3-138434706-138439313	0	2	0	0	0	0	0	0
chr3-138822461-138826928	0	0	0	0	1	0	0	0
chr3-142451934-142458456	0	0	0	1	0	0	0	0
chr3-142458457-142462941	0	0	0	1	0	0	0	0
chr3-14249184-14257890	0	2	0	0	0	0	0	0
chr3-142524063-142529189	0	1	0	0	0	0	1	0
chr3-142548442-142556954	0	0	0	0	0	1	0	0
chr3-142688998-142698350	0	1	0	0	0	0	0	0
chr3-144900337-144901911	0	1	0	0	0	0	0	0
chr3-145912033-145914455	0	1	0	0	0	0	0	0
chr3-146533788-146543884	0	1	0	0	0	0	0	0
chr3-146747660-146750028	0	0	0	0	1	0	0	0
chr3-14688758-14692795	0	1	0	0	0	0	0	0
chr3-14816249-14822922	0	2	0	0	0	0	2	0
chr3-148255322-148261440	0	1	0	0	0	0	0	0
chr3-14902668-14908795	0	1	0	0	0	0	0	0
chr3-149082807-149090959	0	0	0	0	1	0	0	0
chr3-149113588-149116351	0	0	0	0	1	0	0	0
chr3-149116352-149126118	0	0	0	0	1	0	0	0
chr3-15059385-15061366	0	1	0	0	0	0	1	0
chr3-15166372-15175724	0	1	0	0	0	0	1	0
chr3-151756319-151761329	0	1	0	0	0	0	1	0
chr3-151768825-151771351	0	1	0	0	0	0	1	0
chr3-152145098-152151716	0	0	0	0	0	1	0	0
chr3-15242542-15245821	0	1	0	0	0	0	0	0
chr3-153916007-153918651	1	0	0	0	0	0	0	0
chr3-154628159-154633661	0	0	1	0	0	0	0	0
chr3-155160492-155170117	0	0	0	1	0	0	0	1
chr3-157321130-157321551	0	0	0	0	1	0	0	0
chr3-157418262-157431780	0	1	0	0	0	0	0	0
chr3-157928458-157936823	1	0	0	0	0	0	0	0
chr3-157942580-157946603	0	0	0	2	0	0	0	2
chr3-159750422-159757392	0	0	0	1	0	0	0	0
chr3-16033803-16040710	0	1	0	0	0	0	0	0
chr3-16114927-16129297	0	1	0	0	0	0	0	0
chr3-16482142-16487141	0	1	0	0	0	0	0	0
chr3-16782087-16786263	0	0	0	1	0	0	0	0
chr3-16789937-16802178	0	1	0	0	0	0	0	0
chr3-17657256-17662359	0	2	0	0	0	0	0	0
chr3-17912587-17914838	0	1	0	0	0	0	0	0
chr3-18253312-18268330	1	0	0	0	0	0	0	0
chr3-19739549-19748071	0	2	0	0	0	0	2	0
chr3-20038257-20039302	0	0	1	0	0	0	0	0
chr3-20048093-20052969	0	0	1	0	0	0	0	0
chr3-20054951-20056441	0	0	1	0	0	0	0	0
chr3-20290179-20292173	0	1	0	0	0	0	0	0
chr3-20454805-20458032	0	1	0	0	0	0	0	0
chr3-21727873-21729877	0	0	0	0	1	0	0	0
chr3-21962512-21973362	0	0	0	0	2	0	0	0
chr3-22028503-22037070	0	0	0	0	1	0	0	0
chr3-22037071-22039084	1	0	0	0	0	0	0	0
chr3-22121553-22122192	0	1	0	0	0	0	0	0
chr3-22295201-22303559	1	0	0	0	0	0	0	0
chr3-26745318-26746137	0	0	0	1	0	0	0	0
chr3-27538266-27552729	0	0	0	0	1	0	0	0
chr3-27587036-27606002	0	0	0	0	1	0	0	0
chr3-27625345-27627702	0	0	0	0	0	1	0	0
chr3-27656601-27660473	0	0	0	0	1	0	0	0
chr3-27662966-27669743	0	0	0	0	1	0	0	0
chr3-27772117-27773743	0	0	0	0	0	1	0	0
chr3-28836050-28848211	1	0	0	0	0	0	0	0
chr3-29024189-29028603	1	0	0	0	0	0	0	0
chr3-29056666-29061498	0	1	0	0	0	0	1	0
chr3-30566395-30575068	1	2	0	0	0	0	0	0
chr3-31086266-31090661	0	0	0	0	1	0	0	0
